,close
2019-07-03 17:50:00,23.841877311868213
2019-07-04 09:05:00,23.7786049419693
2019-07-04 09:20:00,23.777567690003742
2019-07-04 09:35:00,23.776530438038186
2019-07-04 09:50:00,23.77549318607263
2019-07-04 10:05:00,23.774455934107074
2019-07-04 10:20:00,23.773418682141518
2019-07-04 10:35:00,23.77238143017596
2019-07-04 10:50:00,23.771344178210406
2019-07-04 11:05:00,23.77030692624485
2019-07-04 11:20:00,23.769269674279293
2019-07-04 11:35:00,23.768232422313737
2019-07-04 11:50:00,23.767195170348185
2019-07-04 12:05:00,23.76615791838263
2019-07-04 12:20:00,23.765120666417072
2019-07-04 12:35:00,23.764083414451516
2019-07-04 12:50:00,23.76304616248596
2019-07-04 13:05:00,23.762008910520404
2019-07-04 13:20:00,23.760971658554848
2019-07-04 13:35:00,23.75993440658929
2019-07-04 13:50:00,23.758897154623735
2019-07-04 14:05:00,23.75785990265818
2019-07-04 14:20:00,23.756822650692623
2019-07-04 14:35:00,23.755785398727067
2019-07-04 14:50:00,23.75474814676151
2019-07-04 15:05:00,23.753710894795955
2019-07-04 15:20:00,23.7526736428304
2019-07-04 15:35:00,23.751636390864842
2019-07-04 15:50:00,23.750599138899286
2019-07-04 16:05:00,23.74956188693373
2019-07-04 16:20:00,23.748524634968174
2019-07-04 16:35:00,23.74748738300262
2019-07-04 16:50:00,23.746450131037065
2019-07-04 17:05:00,23.74541287907151
2019-07-04 17:20:00,23.744375627105953
2019-07-04 17:35:00,23.743338375140397
2019-07-04 17:50:00,23.74230112317484
2019-07-05 09:05:00,23.679028753275926
2019-07-05 09:20:00,23.67799150131037
2019-07-05 09:35:00,23.672092763157895
2019-07-05 09:50:00,23.656471052631577
2019-07-05 10:05:00,23.640849342105263
2019-07-05 10:20:00,23.625227631578944
2019-07-05 10:35:00,23.60960592105263
2019-07-05 10:50:00,23.593984210526315
2019-07-05 11:05:00,23.578362499999997
2019-07-05 11:20:00,23.562740789473683
2019-07-05 11:35:00,23.547119078947368
2019-07-05 11:50:00,23.53149736842105
2019-07-05 12:05:00,23.51903166986564
2019-07-05 12:20:00,23.519190019193857
2019-07-05 12:35:00,23.51934836852207
2019-07-05 12:50:00,23.519506717850287
2019-07-05 13:05:00,23.5196650671785
2019-07-05 13:20:00,23.519823416506718
2019-07-05 13:35:00,23.51998176583493
2019-07-05 13:50:00,23.520140115163144
2019-07-05 14:05:00,23.52029846449136
2019-07-05 14:20:00,23.520456813819575
2019-07-05 14:35:00,23.52061516314779
2019-07-05 14:50:00,23.520773512476005
2019-07-05 15:05:00,23.520931861804222
2019-07-05 15:20:00,23.521090211132435
2019-07-05 15:35:00,23.521248560460652
2019-07-05 15:50:00,23.521406909788865
2019-07-05 16:05:00,23.521565259117082
2019-07-05 16:20:00,23.521723608445296
2019-07-05 16:35:00,23.521881957773513
2019-07-05 16:50:00,23.522040307101726
2019-07-05 17:05:00,23.52219865642994
2019-07-05 17:20:00,23.522357005758156
2019-07-05 17:35:00,23.52251535508637
2019-07-05 17:50:00,23.522673704414586
2019-07-08 09:05:00,23.562736084452975
2019-07-08 09:20:00,23.56289443378119
2019-07-08 09:35:00,23.5058
2019-07-08 09:50:00,23.48392707581227
2019-07-08 10:05:00,23.484880144404332
2019-07-08 10:20:00,23.48583321299639
2019-07-08 10:35:00,23.486786281588447
2019-07-08 10:50:00,23.487739350180505
2019-07-08 11:05:00,23.488692418772562
2019-07-08 11:20:00,23.48964548736462
2019-07-08 11:35:00,23.490598555956677
2019-07-08 11:50:00,23.491551624548737
2019-07-08 12:05:00,23.492504693140795
2019-07-08 12:20:00,23.493457761732852
2019-07-08 12:35:00,23.49441083032491
2019-07-08 12:50:00,23.495363898916967
2019-07-08 13:05:00,23.496316967509024
2019-07-08 13:20:00,23.49727003610108
2019-07-08 13:35:00,23.498223104693142
2019-07-08 13:50:00,23.4991761732852
2019-07-08 14:05:00,23.500129241877257
2019-07-08 14:20:00,23.501082310469315
2019-07-08 14:35:00,23.50015727348296
2019-07-08 14:50:00,23.4982931837074
2019-07-08 15:05:00,23.496429093931837
2019-07-08 15:20:00,23.494565004156275
2019-07-08 15:35:00,23.492700914380716
2019-07-08 15:50:00,23.490836824605154
2019-07-08 16:05:00,23.48897273482959
2019-07-08 16:20:00,23.487108645054033
2019-07-08 16:35:00,23.48524455527847
2019-07-08 16:50:00,23.48338046550291
2019-07-08 17:05:00,23.48151637572735
2019-07-08 17:20:00,23.479652285951786
2019-07-08 17:35:00,23.477788196176228
2019-07-08 17:50:00,23.475924106400665
2019-07-09 09:05:00,23.36221463009144
2019-07-09 09:20:00,23.360350540315878
2019-07-09 09:35:00,23.358486450540315
2019-07-09 09:50:00,23.356622360764757
2019-07-09 10:05:00,23.354758270989194
2019-07-09 10:20:00,23.35289418121363
2019-07-09 10:35:00,23.350165441176472
2019-07-09 10:50:00,23.346448529411767
2019-07-09 11:05:00,23.34273161764706
2019-07-09 11:20:00,23.339014705882352
2019-07-09 11:35:00,23.335297794117647
2019-07-09 11:50:00,23.33158088235294
2019-07-09 12:05:00,23.327863970588236
2019-07-09 12:20:00,23.32414705882353
2019-07-09 12:35:00,23.320430147058826
2019-07-09 12:50:00,23.326495652173914
2019-07-09 13:05:00,23.347234782608698
2019-07-09 13:20:00,23.351905479452057
2019-07-09 13:35:00,23.35410410958904
2019-07-09 13:50:00,23.35630273972603
2019-07-09 14:05:00,23.358501369863014
2019-07-09 14:20:00,23.3607
2019-07-09 14:35:00,23.37858888888889
2019-07-09 14:50:00,23.390140000000002
2019-07-09 15:05:00,23.376340000000003
2019-07-09 15:20:00,23.362540000000003
2019-07-09 15:35:00,23.36147093023256
2019-07-09 15:50:00,23.36236046511628
2019-07-09 16:05:00,23.36325
2019-07-09 16:20:00,23.364139534883723
2019-07-09 16:35:00,23.36502906976744
2019-07-09 16:50:00,23.365918604651164
2019-07-09 17:05:00,23.366808139534886
2019-07-09 17:20:00,23.367697674418604
2019-07-09 17:35:00,23.368587209302326
2019-07-09 17:50:00,23.36947674418605
2019-07-10 09:05:00,23.423738372093023
2019-07-10 09:20:00,23.424627906976745
2019-07-10 09:35:00,23.425517441860464
2019-07-10 09:50:00,23.426406976744186
2019-07-10 10:05:00,23.414366666666666
2019-07-10 10:20:00,23.376466666666666
2019-07-10 10:35:00,23.338566666666665
2019-07-10 10:50:00,23.300666666666668
2019-07-10 11:05:00,23.262766666666668
2019-07-10 11:20:00,23.23995197740113
2019-07-10 11:35:00,23.24730790960452
2019-07-10 11:50:00,23.25466384180791
2019-07-10 12:05:00,23.2620197740113
2019-07-10 12:20:00,23.26937570621469
2019-07-10 12:35:00,23.27673163841808
2019-07-10 12:50:00,23.28408757062147
2019-07-10 13:05:00,23.29144350282486
2019-07-10 13:20:00,23.29879943502825
2019-07-10 13:35:00,23.30615536723164
2019-07-10 13:50:00,23.313511299435028
2019-07-10 14:05:00,23.32086723163842
2019-07-10 14:20:00,23.32380891089109
2019-07-10 14:35:00,23.322888118811882
2019-07-10 14:50:00,23.321967326732675
2019-07-10 15:05:00,23.321046534653465
2019-07-10 15:20:00,23.32012574257426
2019-07-10 15:35:00,23.31920495049505
2019-07-10 15:50:00,23.318284158415842
2019-07-10 16:05:00,23.317363366336636
2019-07-10 16:20:00,23.316442574257426
2019-07-10 16:35:00,23.31552178217822
2019-07-10 16:50:00,23.31460099009901
2019-07-10 17:05:00,23.313680198019803
2019-07-10 17:20:00,23.312759405940596
2019-07-10 17:35:00,23.311838613861386
2019-07-10 17:50:00,23.31091782178218
2019-07-11 09:05:00,23.254749504950496
2019-07-11 09:20:00,23.25382871287129
2019-07-11 09:35:00,23.25290792079208
2019-07-11 09:50:00,23.251987128712873
2019-07-11 10:05:00,23.251066336633663
2019-07-11 10:20:00,23.250145544554456
2019-07-11 10:35:00,23.24922475247525
2019-07-11 10:50:00,23.24830396039604
2019-07-11 11:05:00,23.247383168316833
2019-07-11 11:20:00,23.246462376237623
2019-07-11 11:35:00,23.245541584158417
2019-07-11 11:50:00,23.244620792079207
2019-07-11 12:05:00,23.2437
2019-07-11 12:20:00,23.242779207920794
2019-07-11 12:35:00,23.241858415841584
2019-07-11 12:50:00,23.240937623762377
2019-07-11 13:05:00,23.240016831683167
2019-07-11 13:20:00,23.23909603960396
2019-07-11 13:35:00,23.238175247524754
2019-07-11 13:50:00,23.23728741935484
2019-07-11 14:05:00,23.236490241935485
2019-07-11 14:20:00,23.23569306451613
2019-07-11 14:35:00,23.234895887096776
2019-07-11 14:50:00,23.23409870967742
2019-07-11 15:05:00,23.233301532258064
2019-07-11 15:20:00,23.23250435483871
2019-07-11 15:35:00,23.231707177419356
2019-07-11 15:50:00,23.23091
2019-07-11 16:05:00,23.230112822580647
2019-07-11 16:20:00,23.22931564516129
2019-07-11 16:35:00,23.228518467741935
2019-07-11 16:50:00,23.22772129032258
2019-07-11 17:05:00,23.226924112903227
2019-07-11 17:20:00,23.226126935483872
2019-07-11 17:35:00,23.225329758064518
2019-07-11 17:50:00,23.224532580645164
2019-07-12 09:05:00,23.17590475806452
2019-07-12 09:20:00,23.175107580645165
2019-07-12 09:35:00,23.174310403225807
2019-07-12 09:50:00,23.173513225806452
2019-07-12 10:05:00,23.172716048387098
2019-07-12 10:20:00,23.171918870967744
2019-07-12 10:35:00,23.171869113508443
2019-07-12 10:50:00,23.172317636022516
2019-07-12 11:05:00,23.172766158536586
2019-07-12 11:20:00,23.17321468105066
2019-07-12 11:35:00,23.17366320356473
2019-07-12 11:50:00,23.174111726078802
2019-07-12 12:05:00,23.174560248592872
2019-07-12 12:20:00,23.175008771106942
2019-07-12 12:35:00,23.175457293621015
2019-07-12 12:50:00,23.175905816135085
2019-07-12 13:05:00,23.17635433864916
2019-07-12 13:20:00,23.176802861163228
2019-07-12 13:35:00,23.177251383677298
2019-07-12 13:50:00,23.17769990619137
2019-07-12 14:05:00,23.17814842870544
2019-07-12 14:20:00,23.178596951219514
2019-07-12 14:35:00,23.179045473733584
2019-07-12 14:50:00,23.179493996247658
2019-07-12 15:05:00,23.179942518761727
2019-07-12 15:20:00,23.180391041275797
2019-07-12 15:35:00,23.18083956378987
2019-07-12 15:50:00,23.18128808630394
2019-07-12 16:05:00,23.181736608818014
2019-07-12 16:20:00,23.182185131332083
2019-07-12 16:35:00,23.182633653846157
2019-07-12 16:50:00,23.183082176360227
2019-07-12 17:05:00,23.183530698874296
2019-07-12 17:20:00,23.18397922138837
2019-07-12 17:35:00,23.18442774390244
2019-07-12 17:50:00,23.184876266416513
2019-07-15 09:05:00,23.298352462476547
2019-07-15 09:20:00,23.298800984990617
2019-07-15 09:35:00,23.305593333333334
2019-07-15 09:50:00,23.325073333333332
2019-07-15 10:05:00,23.344553333333334
2019-07-15 10:20:00,23.36403333333333
2019-07-15 10:35:00,23.383513333333333
2019-07-15 10:50:00,23.393942307692306
2019-07-15 11:05:00,23.38626923076923
2019-07-15 11:20:00,23.378596153846154
2019-07-15 11:35:00,23.370923076923077
2019-07-15 11:50:00,23.36325
2019-07-15 12:05:00,23.355576923076924
2019-07-15 12:20:00,23.347903846153848
2019-07-15 12:35:00,23.340230769230768
2019-07-15 12:50:00,23.33255769230769
2019-07-15 13:05:00,23.324884615384615
2019-07-15 13:20:00,23.31721153846154
2019-07-15 13:35:00,23.302033333333334
2019-07-15 13:50:00,23.296053846153846
2019-07-15 14:05:00,23.298592307692306
2019-07-15 14:20:00,23.30113076923077
2019-07-15 14:35:00,23.30366923076923
2019-07-15 14:50:00,23.30620769230769
2019-07-15 15:05:00,23.30919245283019
2019-07-15 15:20:00,23.313069811320755
2019-07-15 15:35:00,23.31694716981132
2019-07-15 15:50:00,23.320824528301888
2019-07-15 16:05:00,23.368842965779468
2019-07-15 16:20:00,23.367200380228134
2019-07-15 16:35:00,23.365557794676803
2019-07-15 16:50:00,23.363915209125473
2019-07-15 17:05:00,23.362272623574142
2019-07-15 17:20:00,23.360630038022812
2019-07-15 17:35:00,23.35898745247148
2019-07-15 17:50:00,23.35734486692015
2019-07-16 09:05:00,23.257147148288976
2019-07-16 09:20:00,23.25550456273764
2019-07-16 09:35:00,23.260802564102566
2019-07-16 09:50:00,23.28518717948718
2019-07-16 10:05:00,23.309571794871797
2019-07-16 10:20:00,23.33395641025641
2019-07-16 10:35:00,23.358341025641025
2019-07-16 10:50:00,23.38098111294506
2019-07-16 11:05:00,23.379197807120963
2019-07-16 11:20:00,23.377414501296865
2019-07-16 11:35:00,23.375631195472767
2019-07-16 11:50:00,23.37384788964867
2019-07-16 12:05:00,23.37206458382457
2019-07-16 12:20:00,23.370281278000473
2019-07-16 12:35:00,23.368497972176375
2019-07-16 12:50:00,23.366714666352276
2019-07-16 13:05:00,23.36493136052818
2019-07-16 13:20:00,23.36314805470408
2019-07-16 13:35:00,23.361364748879982
2019-07-16 13:50:00,23.359581443055884
2019-07-16 14:05:00,23.357798137231786
2019-07-16 14:20:00,23.356014831407688
2019-07-16 14:35:00,23.35423152558359
2019-07-16 14:50:00,23.35244821975949
2019-07-16 15:05:00,23.350664913935393
2019-07-16 15:20:00,23.348881608111295
2019-07-16 15:35:00,23.347098302287197
2019-07-16 15:50:00,23.3453149964631
2019-07-16 16:05:00,23.343531690639
2019-07-16 16:20:00,23.341748384814903
2019-07-16 16:35:00,23.339965078990804
2019-07-16 16:50:00,23.338181773166706
2019-07-16 17:05:00,23.336398467342608
2019-07-16 17:20:00,23.33461516151851
2019-07-16 17:35:00,23.332831855694412
2019-07-16 17:50:00,23.331048549870314
2019-07-17 09:05:00,23.22226689460033
2019-07-17 09:20:00,23.220483588776233
2019-07-17 09:35:00,23.218700282952135
2019-07-17 09:50:00,23.216916977128037
2019-07-17 10:05:00,23.21513367130394
2019-07-17 10:20:00,23.21335036547984
2019-07-17 10:35:00,23.211567059655742
2019-07-17 10:50:00,23.209783753831644
2019-07-17 11:05:00,23.208000448007546
2019-07-17 11:20:00,23.206217142183448
2019-07-17 11:35:00,23.20443383635935
2019-07-17 11:50:00,23.20265053053525
2019-07-17 12:05:00,23.200867224711153
2019-07-17 12:20:00,23.199083918887055
2019-07-17 12:35:00,23.197300613062957
2019-07-17 12:50:00,23.19551730723886
2019-07-17 13:05:00,23.19373400141476
2019-07-17 13:20:00,23.191950695590663
2019-07-17 13:35:00,23.190167389766565
2019-07-17 13:50:00,23.188384083942466
2019-07-17 14:05:00,23.18660077811837
2019-07-17 14:20:00,23.18481747229427
2019-07-17 14:35:00,23.183034166470172
2019-07-17 14:50:00,23.181250860646074
2019-07-17 15:05:00,23.179467554821976
2019-07-17 15:20:00,23.177684248997878
2019-07-17 15:35:00,23.17590094317378
2019-07-17 15:50:00,23.17411763734968
2019-07-17 16:05:00,23.172334331525583
2019-07-17 16:20:00,23.170551025701485
2019-07-17 16:35:00,23.168767719877387
2019-07-17 16:50:00,23.16698441405329
2019-07-17 17:05:00,23.16520110822919
2019-07-17 17:20:00,23.163417802405093
2019-07-17 17:35:00,23.161634496580994
2019-07-17 17:50:00,23.159851190756896
2019-07-18 09:05:00,23.051069535486914
2019-07-18 09:20:00,23.049286229662815
2019-07-18 09:35:00,23.047502923838717
2019-07-18 09:50:00,23.04571961801462
2019-07-18 10:05:00,23.04393631219052
2019-07-18 10:20:00,23.042153006366423
2019-07-18 10:35:00,23.040369700542325
2019-07-18 10:50:00,23.038586394718227
2019-07-18 11:05:00,23.03680308889413
2019-07-18 11:20:00,23.03501978307003
2019-07-18 11:35:00,23.033236477245932
2019-07-18 11:50:00,23.031453171421834
2019-07-18 12:05:00,23.029669865597736
2019-07-18 12:20:00,23.027886559773638
2019-07-18 12:35:00,23.02610325394954
2019-07-18 12:50:00,23.02431994812544
2019-07-18 13:05:00,23.022536642301343
2019-07-18 13:20:00,23.020753336477245
2019-07-18 13:35:00,23.018970030653147
2019-07-18 13:50:00,23.01718672482905
2019-07-18 14:05:00,23.01540341900495
2019-07-18 14:20:00,23.013620113180853
2019-07-18 14:35:00,23.011836807356755
2019-07-18 14:50:00,23.010053501532656
2019-07-18 15:05:00,23.00827019570856
2019-07-18 15:20:00,23.00648688988446
2019-07-18 15:35:00,23.004703584060362
2019-07-18 15:50:00,23.002920278236264
2019-07-18 16:05:00,23.001136972412166
2019-07-18 16:20:00,22.999353666588068
2019-07-18 16:35:00,22.99757036076397
2019-07-18 16:50:00,22.99578705493987
2019-07-18 17:05:00,22.994003749115773
2019-07-18 17:20:00,22.992220443291675
2019-07-18 17:35:00,22.990437137467577
2019-07-18 17:50:00,22.98865383164348
2019-07-19 09:05:00,22.879872176373496
2019-07-19 09:20:00,22.878088870549398
2019-07-19 09:35:00,22.88132603550296
2019-07-19 09:50:00,22.894604142011833
2019-07-19 10:05:00,22.90788224852071
2019-07-19 10:20:00,22.921160355029585
2019-07-19 10:35:00,22.93443846153846
2019-07-19 10:50:00,22.947716568047337
2019-07-19 11:05:00,22.96099467455621
2019-07-19 11:20:00,22.97427278106509
2019-07-19 11:35:00,22.987550887573963
2019-07-19 11:50:00,23.000828994082838
2019-07-19 12:05:00,23.014107100591715
2019-07-19 12:20:00,23.02298
2019-07-19 12:35:00,22.97441836734694
2019-07-19 12:50:00,22.985193877551023
2019-07-19 13:05:00,22.995969387755103
2019-07-19 13:20:00,23.006744897959184
2019-07-19 13:35:00,23.010203703703706
2019-07-19 13:50:00,23.011833333333335
2019-07-19 14:05:00,23.013462962962965
2019-07-19 14:20:00,23.015092592592595
2019-07-19 14:35:00,23.016722222222224
2019-07-19 14:50:00,23.02173846153846
2019-07-19 15:05:00,23.031834615384614
2019-07-19 15:20:00,23.039616666666667
2019-07-19 15:35:00,22.9737
2019-07-19 15:50:00,23.01648
2019-07-19 16:05:00,23.105506002034588
2019-07-19 16:20:00,23.10530457782299
2019-07-19 16:35:00,23.10510315361139
2019-07-19 16:50:00,23.104901729399796
2019-07-19 17:05:00,23.1047003051882
2019-07-19 17:20:00,23.1044988809766
2019-07-19 17:35:00,23.104297456765003
2019-07-19 17:50:00,23.104096032553407
2019-07-22 09:05:00,23.05313570701933
2019-07-22 09:20:00,23.052934282807733
2019-07-22 09:35:00,23.05215294117647
2019-07-22 09:50:00,23.04769069767442
2019-07-22 10:05:00,23.03314418604651
2019-07-22 10:20:00,23.018597674418604
2019-07-22 10:35:00,23.025803846153845
2019-07-22 10:50:00,23.076515384615387
2019-07-22 11:05:00,23.092460273972605
2019-07-22 11:20:00,23.085227397260276
2019-07-22 11:35:00,23.077994520547946
2019-07-22 11:50:00,23.070761643835617
2019-07-22 12:05:00,23.063528767123287
2019-07-22 12:20:00,23.06083779527559
2019-07-22 12:35:00,23.05979842519685
2019-07-22 12:50:00,23.05875905511811
2019-07-22 13:05:00,23.05771968503937
2019-07-22 13:20:00,23.05668031496063
2019-07-22 13:35:00,23.05564094488189
2019-07-22 13:50:00,23.05460157480315
2019-07-22 14:05:00,23.05356220472441
2019-07-22 14:20:00,23.05359272097054
2019-07-22 14:35:00,23.056565424610053
2019-07-22 14:50:00,23.059538128249567
2019-07-22 15:05:00,23.06251083188908
2019-07-22 15:20:00,23.065483535528596
2019-07-22 15:35:00,23.06845623916811
2019-07-22 15:50:00,23.07142894280763
2019-07-22 16:05:00,23.074401646447143
2019-07-22 16:20:00,23.077374350086657
2019-07-22 16:35:00,23.08034705372617
2019-07-22 16:50:00,23.083319757365686
2019-07-22 17:05:00,23.0862924610052
2019-07-22 17:20:00,23.089265164644715
2019-07-22 17:35:00,23.09223786828423
2019-07-22 17:50:00,23.095210571923744
2019-07-23 09:05:00,23.276545493934144
2019-07-23 09:20:00,23.27951819757366
2019-07-23 09:35:00,23.283739583333336
2019-07-23 09:50:00,23.290458333333333
2019-07-23 10:05:00,23.297177083333334
2019-07-23 10:20:00,23.303895833333335
2019-07-23 10:35:00,23.310614583333333
2019-07-23 10:50:00,23.317333333333334
2019-07-23 11:05:00,23.324052083333335
2019-07-23 11:20:00,23.324785416666668
2019-07-23 11:35:00,23.325091220238097
2019-07-23 11:50:00,23.325397023809526
2019-07-23 12:05:00,23.325702827380955
2019-07-23 12:20:00,23.32600863095238
2019-07-23 12:35:00,23.32631443452381
2019-07-23 12:50:00,23.326620238095238
2019-07-23 13:05:00,23.326926041666667
2019-07-23 13:20:00,23.327231845238096
2019-07-23 13:35:00,23.327537648809525
2019-07-23 13:50:00,23.327843452380954
2019-07-23 14:05:00,23.328149255952383
2019-07-23 14:20:00,23.32845505952381
2019-07-23 14:35:00,23.328760863095237
2019-07-23 14:50:00,23.329066666666666
2019-07-23 15:05:00,23.329372470238095
2019-07-23 15:20:00,23.329678273809524
2019-07-23 15:35:00,23.329984077380953
2019-07-23 15:50:00,23.33028988095238
2019-07-23 16:05:00,23.33059568452381
2019-07-23 16:20:00,23.33090148809524
2019-07-23 16:35:00,23.33120729166667
2019-07-23 16:50:00,23.331513095238094
2019-07-23 17:05:00,23.331818898809523
2019-07-23 17:20:00,23.332124702380952
2019-07-23 17:35:00,23.33243050595238
2019-07-23 17:50:00,23.33273630952381
2019-07-24 09:05:00,23.351390327380955
2019-07-24 09:20:00,23.35169613095238
2019-07-24 09:35:00,23.351002040816326
2019-07-24 09:50:00,23.348308163265305
2019-07-24 10:05:00,23.345614285714287
2019-07-24 10:20:00,23.342920408163266
2019-07-24 10:35:00,23.340226530612245
2019-07-24 10:50:00,23.337532653061224
2019-07-24 11:05:00,23.334838775510203
2019-07-24 11:20:00,23.37742
2019-07-24 11:35:00,23.43132
2019-07-24 11:50:00,23.433220000000002
2019-07-24 12:05:00,23.42534205607477
2019-07-24 12:20:00,23.418269626168225
2019-07-24 12:35:00,23.411197196261682
2019-07-24 12:50:00,23.404124766355142
2019-07-24 13:05:00,23.3970523364486
2019-07-24 13:20:00,23.389979906542056
2019-07-24 13:35:00,23.382907476635516
2019-07-24 13:50:00,23.375835046728973
2019-07-24 14:05:00,23.36876261682243
2019-07-24 14:20:00,23.36169018691589
2019-07-24 14:35:00,23.354617757009347
2019-07-24 14:50:00,23.347545327102804
2019-07-24 15:05:00,23.340472897196264
2019-07-24 15:20:00,23.33340046728972
2019-07-24 15:35:00,23.330066020313943
2019-07-24 15:50:00,23.330002308402587
2019-07-24 16:05:00,23.32993859649123
2019-07-24 16:20:00,23.329874884579873
2019-07-24 16:35:00,23.329811172668514
2019-07-24 16:50:00,23.329747460757158
2019-07-24 17:05:00,23.3296837488458
2019-07-24 17:20:00,23.329620036934443
2019-07-24 17:35:00,23.329556325023084
2019-07-24 17:50:00,23.32949261311173
2019-07-25 09:05:00,23.32560618651893
2019-07-25 09:20:00,23.325542474607573
2019-07-25 09:35:00,23.318530172413794
2019-07-25 09:50:00,23.297620689655172
2019-07-25 10:05:00,23.276711206896554
2019-07-25 10:20:00,23.255801724137932
2019-07-25 10:35:00,23.23489224137931
2019-07-25 10:50:00,23.213982758620688
2019-07-25 11:05:00,23.19307327586207
2019-07-25 11:20:00,23.172163793103447
2019-07-25 11:35:00,23.135935999999997
2019-07-25 11:50:00,23.089496
2019-07-25 12:05:00,23.043056
2019-07-25 12:20:00,23.010406711409395
2019-07-25 12:35:00,23.01568187919463
2019-07-25 12:50:00,23.020957046979866
2019-07-25 13:05:00,23.026232214765102
2019-07-25 13:20:00,23.031507382550334
2019-07-25 13:35:00,23.03678255033557
2019-07-25 13:50:00,23.042057718120805
2019-07-25 14:05:00,23.04733288590604
2019-07-25 14:20:00,23.052608053691273
2019-07-25 14:35:00,23.05788322147651
2019-07-25 14:50:00,23.06147542372881
2019-07-25 15:05:00,23.061701694915254
