date,close
2016-07-01 20:00:00,18.54032503698225
2016-07-04 20:00:00,18.466674149408284
2016-07-05 20:00:00,17.85992380952381
2016-07-06 20:00:00,17.876890960989535
2016-07-07 20:00:00,17.8556101836394
2016-07-08 20:00:00,18.191313585576435
2016-07-11 20:00:00,18.59650756302521
2016-07-12 20:00:00,18.73446883910387
2016-07-13 20:00:00,18.891132957292506
2016-07-14 20:00:00,19.09482344944775
2016-07-15 20:00:00,18.984248324221532
2016-07-18 20:00:00,18.944520295202953
2016-07-19 20:00:00,18.799787005649716
2016-07-20 20:00:00,19.068098113207547
2016-07-21 20:00:00,19.0097
2016-07-22 20:00:00,19.02141355674029
2016-07-25 20:00:00,19.191110452961674
2016-07-26 20:00:00,19.271470796460175
2016-07-27 20:00:00,19.497278754578755
2016-07-28 20:00:00,19.566423802281367
2016-07-29 20:00:00,19.668930659313112
2016-08-01 20:00:00,19.569122588424438
2016-08-02 20:00:00,19.39376537369915
2016-08-03 20:00:00,19.401828493150685
2016-08-04 20:00:00,19.43259462184874
2016-08-05 20:00:00,19.61204417131272
2016-08-08 20:00:00,19.722560158311346
2016-08-09 20:00:00,20.22653902439024
2016-08-10 20:00:00,20.284672093023257
2016-08-11 20:00:00,20.36476229903537
2016-08-12 20:00:00,20.3480846
2016-08-15 20:00:00,20.424868
2016-08-16 20:00:00,20.4844750965251
2016-08-17 20:00:00,20.376522592259224
2016-08-18 20:00:00,20.449585714285714
2016-08-19 20:00:00,20.350609943748868
2016-08-22 20:00:00,20.407441734712393
2016-08-23 20:00:00,20.441239370683036
2016-08-24 20:00:00,20.297577410832233
2016-08-25 20:00:00,20.210931282495668
2016-08-26 20:00:00,20.001621911949684
2016-08-29 20:00:00,20.169585395051875
2016-08-30 20:00:00,20.213596394686906
2016-08-31 20:00:00,20.138127452054793
2016-09-01 20:00:00,20.190574789915967
2016-09-02 20:00:00,20.30508133595285
2016-09-05 20:00:00,20.36109705304519
2016-09-06 20:00:00,20.487367483506127
2016-09-07 20:00:00,20.557201757469244
2016-09-08 20:00:00,20.40722736935341
2016-09-09 20:00:00,20.047847436859215
2016-09-12 20:00:00,20.02386019417476
2016-09-13 20:00:00,19.846456442831215
2016-09-14 20:00:00,19.89830836473248
2016-09-15 20:00:00,19.92276923076923
2016-09-16 20:00:00,19.528269637462234
2016-09-19 20:00:00,19.70426456759026
2016-09-20 20:00:00,19.822816959511076
2016-09-21 20:00:00,20.095873684210527
2016-09-22 20:00:00,20.342651043643265
2016-09-23 20:00:00,20.21928132780083
2016-09-26 20:00:00,19.84502953020134
2016-09-27 20:00:00,19.898254745166962
2016-09-28 20:00:00,20.00172927366104
2016-09-29 20:00:00,19.729504541768044
2016-09-30 20:00:00,20.13574432913269
2016-10-03 20:00:00,20.087222967309305
2016-10-04 20:00:00,20.13165987920621
2016-10-05 20:00:00,20.170055307262572
2016-10-06 20:00:00,20.07540662196144
2016-10-07 20:00:00,19.93951528363807
2016-10-10 20:00:00,20.101286176668914
2016-10-11 20:00:00,19.852043466172383
2016-10-12 20:00:00,19.607040177252582
2016-10-13 20:00:00,19.701132667245872
2016-10-14 20:00:00,19.8034258526603
2016-10-17 20:00:00,19.722364955752212
2016-10-18 20:00:00,19.8464349701859
2016-10-19 20:00:00,19.785420589266923
2016-10-20 20:00:00,19.88298442477876
2016-10-21 20:00:00,19.85046122241948
2016-10-24 20:00:00,19.932124615384616
2016-10-25 20:00:00,19.9284
2016-10-26 20:00:00,19.84582527015794
2016-10-27 20:00:00,19.8961
2016-10-28 20:00:00,19.89615739985608
2016-10-31 20:00:00,19.89111538172245
2016-11-01 20:00:00,19.764607672057164
2016-11-02 20:00:00,19.598578140703516
2016-11-03 20:00:00,19.46588488085456
2016-11-04 20:00:00,19.379026819338424
2016-11-07 20:00:00,19.686904881889767
2016-11-08 20:00:00,19.721694166666666
2016-11-09 20:00:00,19.794144525547445
2016-11-10 20:00:00,19.702279310344828
2016-11-11 20:00:00,19.678759424768245
2016-11-14 20:00:00,19.562358466453674
2016-11-15 20:00:00,19.4832933481153
2016-11-16 20:00:00,19.375430492285084
2016-11-17 20:00:00,19.36905150136488
2016-11-18 20:00:00,19.26139953511133
2016-11-21 20:00:00,19.30029880668258
2016-11-22 20:00:00,19.171019570405726
2016-11-23 20:00:00,19.16606976744186
2016-11-24 20:00:00,19.17946511627907
2016-11-25 20:00:00,19.17884858912595
2016-11-28 20:00:00,19.071950862068967
2016-11-29 20:00:00,19.25155918712955
2016-11-30 20:00:00,19.12077147016012
2016-12-01 20:00:00,19.037618779986293
2016-12-02 20:00:00,19.111803483968693
2016-12-05 20:00:00,19.606999484536082
2016-12-06 20:00:00,19.76008445595855
2016-12-07 20:00:00,20.257575880758807
2016-12-08 20:00:00,20.171368698817105
2016-12-09 20:00:00,20.178655399296833
2016-12-12 20:00:00,20.27276085106383
2016-12-13 20:00:00,20.34485
2016-12-14 20:00:00,20.0734
2016-12-15 20:00:00,20.18346842105263
2016-12-16 20:00:00,20.222233546640414
2016-12-19 20:00:00,20.188196592844974
2016-12-20 20:00:00,20.31042683127572
2016-12-21 20:00:00,20.321390810359233
2016-12-22 20:00:00,20.309460512024824
2016-12-23 20:00:00,20.335038589981448
2016-12-26 20:00:00,20.24927977736549
2016-12-27 20:00:00,20.355549468085105
2016-12-28 20:00:00,20.254613345864662
2016-12-29 20:00:00,20.423084398976982
2016-12-30 20:00:00,20.4862
2017-01-02 20:00:00,20.4862
2017-01-03 20:00:00,20.485041666666667
2017-01-04 20:00:00,20.627563414634146
2017-01-05 20:00:00,20.84595098814229
2017-01-06 20:00:00,20.770297506361324
