Price,Datetime,Close,High,Low,Open,Volume,MA5,MA30,MA90
Ticker,,^DJI,^DJI,^DJI,^DJI,^DJI,,,
21,1992-01-31,3223.39990234375,3255.3701171875,3222.719970703125,3244.89990234375,20610000,3241.2,3227.059093128551,3227.059093128551
22,1992-02-03,3234.10009765625,3239.0400390625,3213.550048828125,3223.39990234375,18860000,3234.13330078125,3231.2142973400296,3227.36522376019
23,1992-02-04,3272.800048828125,3272.81005859375,3229.429931640625,3234.10009765625,23970000,3243.433349609375,3233.104558771307,3229.258341471354
24,1992-02-05,3257.60009765625,3282.199951171875,3251.7900390625,3272.800048828125,27360000,3254.8334147135415,3235.718195134943,3230.39201171875
25,1992-02-06,3255.60009765625,3265.64990234375,3238.60009765625,3257.60009765625,20490000,3255.0250854492188,3238.0272882634945,3231.361553485577
26,1992-02-07,3225.39990234375,3269.89990234375,3207.9599609375,3255.60009765625,21660000,3249.100048828125,3239.004560990767,3231.140751591435
27,1992-02-10,3245.10009765625,3247.989990234375,3223.840087890625,3225.39990234375,16100000,3242.0333658854165,3242.5809733072915,3231.6392996651784
28,1992-02-11,3251.60009765625,3259.6201171875,3236.139892578125,3245.10009765625,23400000,3240.7000325520835,3242.9909335049715,3232.327603044181
29,1992-02-12,3276.800048828125,3286.0,3244.6298828125,3251.60009765625,21580000,3257.8334147135415,3247.136385830966,3233.810017903646
30,1992-02-13,3246.699951171875,3283.989990234375,3236.360107421875,3276.800048828125,22200000,3255.050048828125,3247.159113103693,3234.2258222026207
31,1992-02-14,3246.0,3254.699951171875,3221.820068359375,3246.699951171875,21260000,3253.2400390625,3246.5909312855115,3234.593765258789
32,1992-02-18,3224.699951171875,3268.56005859375,3219.139892578125,3246.0,21970000,3235.3499755859375,3244.528587704613,3234.293952710701
33,1992-02-19,3230.300048828125,3241.72998046875,3215.340087890625,3224.699951171875,22930000,3227.5,3243.4000186011904,3234.1764849494484
34,1992-02-20,3280.60009765625,3283.77001953125,3230.550048828125,3230.60009765625,25840000,3245.2000325520835,3246.1238374255954,3235.5028738839287
35,1992-02-21,3280.199951171875,3286.669921875,3252.909912109375,3280.60009765625,26840000,3253.9500122070312,3247.2857375372023,3236.7444593641494
36,1992-02-24,3282.39990234375,3289.800048828125,3266.10009765625,3280.199951171875,17880000,3281.066650390625,3250.79501953125,3237.97839025549
37,1992-02-25,3257.800048828125,3282.199951171875,3240.3798828125,3282.199951171875,20980000,3273.4666341145835,3251.128592354911,3238.5000128495067
38,1992-02-26,3283.300048828125,3290.919921875,3254.469970703125,3257.800048828125,21160000,3274.5,3253.1619233630954,3239.6487317207534
39,1992-02-27,3269.5,3286.89990234375,3265.8798828125,3283.300048828125,18710000,3273.25,3253.038109188988,3240.3950134277343
40,1992-02-28,3267.699951171875,3293.3798828125,3259.389892578125,3269.5,17960000,3272.139990234375,3255.0714401971727,3241.060987519055
41,1992-03-02,3275.300048828125,3276.6201171875,3261.39990234375,3267.699951171875,17220000,3270.8333333333335,3258.1750244140626,3241.876203264509
42,1992-03-03,3290.300048828125,3295.6201171875,3272.81005859375,3275.300048828125,19520000,3277.7666829427085,3259.704787481399,3243.0023392078488
43,1992-03-04,3268.60009765625,3299.639892578125,3268.56005859375,3290.300048828125,22800000,3278.0667317708335,3261.3476446242557,3243.5841064453125
44,1992-03-05,3241.5,3268.340087890625,3235.68994140625,3268.300048828125,18220000,3268.925048828125,3259.8571661086307,3243.53779296875
45,1992-03-06,3221.60009765625,3252.010009765625,3213.77001953125,3241.5,18460000,3259.46005859375,3258.1428803943454,3243.060886548913
46,1992-03-09,3215.10009765625,3227.18994140625,3211.31005859375,3221.60009765625,16530000,3226.0667317708335,3257.755029296875,3242.4659761469416
47,1992-03-10,3231.0,3248.2099609375,3214.669921875,3215.10009765625,20730000,3222.5667317708335,3256.480980282738,3242.2271016438804
48,1992-03-11,3208.60009765625,3233.449951171875,3198.35009765625,3231.0,17670000,3218.2333984375,3254.7428850446427,3241.5408362563776
49,1992-03-12,3208.60009765625,3213.10009765625,3188.280029296875,3208.60009765625,18080000,3215.8250732421875,3252.695265997024,3240.882021484375
50,1992-03-13,3235.89990234375,3237.030029296875,3208.179931640625,3208.60009765625,16370000,3219.8400390625,3250.7476399739585,3240.7843328737745
51,1992-03-16,3236.39990234375,3236.580078125,3208.409912109375,3235.89990234375,15050000,3226.9666341145835,3250.47001953125,3240.7000169020434
52,1992-03-17,3256.0,3260.06005859375,3235.909912109375,3236.39990234375,18020000,3242.7666015625,3250.733351934524,3240.9886958284196
53,1992-03-18,3254.300048828125,3271.909912109375,3246.199951171875,3256.0,17890000,3248.8999837239585,3250.8954745205965,3241.235202365451
54,1992-03-19,3261.39990234375,3269.89990234375,3251.14990234375,3254.300048828125,17170000,3252.0249633789062,3252.563654119318,3241.601833274148
55,1992-03-20,3276.39990234375,3277.280029296875,3255.81005859375,3261.39990234375,28640000,3256.899951171875,3254.659102006392,3242.2232273646764
56,1992-03-23,3272.10009765625,3275.93994140625,3261.179931640625,3275.89990234375,15690000,3269.9666341145835,3253.038109188988,3242.747382983827
57,1992-03-24,3261.0,3284.43994140625,3249.110107421875,3272.10009765625,24380000,3269.8333333333335,3253.4000133167615,3243.0620832772092
58,1992-03-25,3259.39990234375,3276.389892578125,3251.1201171875,3261.0,18960000,3264.1666666666665,3252.354558771307,3243.3389954647773
59,1992-03-26,3267.699951171875,3275.0400390625,3251.340087890625,3259.39990234375,18120000,3265.0499877929688,3252.8045543323865,3243.745011393229
60,1992-03-27,3231.39990234375,3268.110107421875,3226.52001953125,3267.699951171875,15140000,3258.319970703125,3250.445456764915,3243.5426325563526
61,1992-03-30,3235.199951171875,3248.8798828125,3229.429931640625,3231.39990234375,12640000,3244.7666015625,3247.990478515625,3243.4080731791832
62,1992-03-31,3235.5,3260.72998046875,3228.97998046875,3235.199951171875,15110000,3234.0332845052085,3247.4227294921875,3243.2825482080852
63,1992-04-01,3249.300048828125,3252.239990234375,3215.340087890625,3235.5,18840000,3240.0,3246.2409113103695,3244.5031854538693
64,1992-04-02,3234.10009765625,3259.6201171875,3220.260009765625,3249.300048828125,19020000,3238.5250244140625,3243.686368075284,3245.0206473214284
65,1992-04-03,3249.10009765625,3250.889892578125,3211.31005859375,3234.10009765625,21150000,3240.6400390625,3242.8000044389205,3245.08438873291
66,1992-04-06,3275.5,3276.830078125,3249.300048828125,3249.300048828125,20110000,3252.9000651041665,3245.4285714285716,3246.920646546379
67,1992-04-07,3213.60009765625,3279.2900390625,3211.090087890625,3275.5,22490000,3246.0667317708335,3243.9818226207385,3247.0746179005455
68,1992-04-08,3181.39990234375,3213.60009765625,3161.22998046875,3213.60009765625,29710000,3223.5,3242.4499955610795,3246.6285846044148
69,1992-04-09,3225.0,3231.659912109375,3181.800048828125,3181.800048828125,24490000,3223.875,3242.1772682883525,3247.0333465091767
70,1992-04-10,3255.39990234375,3262.969970703125,3225.60009765625,3225.60009765625,18650000,3230.17998046875,3244.304532137784,3247.164073944092
71,1992-04-13,3269.89990234375,3270.570068359375,3248.429931640625,3255.39990234375,13220000,3250.0999348958335,3247.6237909226193,3248.5174696180557
72,1992-04-14,3306.10009765625,3322.22998046875,3269.449951171875,3269.89990234375,26050000,3277.13330078125,3250.281804865057,3249.2730267237102
73,1992-04-15,3353.800048828125,3354.199951171875,3307.0,3307.0,25460000,3309.933349609375,3255.618175159801,3250.926994202629
74,1992-04-16,3366.5,3366.5,3343.25,3353.800048828125,27840000,3324.0750122070312,3260.6409024325285,3252.5381053137403
75,1992-04-20,3336.300048828125,3365.610107421875,3315.52001953125,3365.60009765625,22290000,3351.4000244140625,3263.915002441406,3254.335496471774
76,1992-04-21,3343.300048828125,3350.6298828125,3320.889892578125,3336.300048828125,20080000,3339.800048828125,3267.695242745536,3255.7467867943546
77,1992-04-22,3338.800048828125,3352.860107421875,3330.719970703125,3343.300048828125,18160000,3339.4667154947915,3270.8714308965773,3257.5548528855848
78,1992-04-23,3348.60009765625,3352.860107421875,3330.719970703125,3338.800048828125,24810000,3341.7500610351562,3275.0428641183034,3259.422595608619
79,1992-04-24,3324.5,3361.81005859375,3323.1201171875,3348.60009765625,21220000,3338.300048828125,3278.142868768601,3260.4555702814982
80,1992-04-27,3304.56005859375,3324.02001953125,3303.669921875,3324.0,21610000,3325.88671875,3282.3230224609374,3261.299367597026
81,1992-04-28,3307.89990234375,3317.080078125,3283.989990234375,3304.5,18860000,3312.3199869791665,3283.540969122024,3262.636462796119
82,1992-04-29,3333.199951171875,3338.77001953125,3308.10009765625,3308.10009765625,21280000,3315.219970703125,3288.2076357886904,3264.0606571320563
83,1992-04-30,3359.10009765625,3361.139892578125,3328.489990234375,3333.199951171875,22960000,3326.1900024414062,3294.0933547247023,3266.2493699596776
84,1992-05-01,3336.10009765625,3362.030029296875,3324.02001953125,3359.10009765625,19380000,3328.172021484375,3298.2266903831846,3267.3581116691466
85,1992-05-04,3378.10009765625,3387.52001953125,3335.8701171875,3336.10009765625,18680000,3357.7667643229165,3307.883020019531,3269.592919134325
86,1992-05-05,3359.39990234375,3378.1298828125,3358.89990234375,3378.10009765625,18080000,3357.86669921875,3310.336204892113,3271.234851467994
87,1992-05-06,3369.39990234375,3383.719970703125,3360.0,3360.0,17940000,3368.9666341145835,3314.8076288132443,3273.07033218876
88,1992-05-07,3363.39990234375,3374.780029296875,3357.330078125,3369.39990234375,17570000,3367.574951171875,3321.9409528459823,3275.296138640373
89,1992-05-08,3369.39990234375,3375.669921875,3353.530029296875,3363.39990234375,14560000,3367.93994140625,3330.893333798363,3276.789849175347
90,1992-05-11,3397.60009765625,3397.81005859375,3368.9599609375,3369.39990234375,14110000,3376.7999674479165,3343.2980102539063,3279.655812909526
91,1992-05-12,3385.10009765625,3440.669921875,3373.909912109375,3397.60009765625,19030000,3384.0333658854165,3345.2885858444943,3281.402587890625
92,1992-05-13,3392.0,3396.7900390625,3378.7099609375,3385.10009765625,17720000,3391.5667317708335,3351.1028762090773,3283.7461370652723
93,1992-05-14,3368.89990234375,3393.580078125,3357.2099609375,3392.0,18270000,3385.9000244140625,3354.0933430989585,3285.7283935546875
94,1992-05-15,3353.10009765625,3368.89990234375,3346.0,3368.89990234375,18430000,3379.3400390625,3354.060012090774,3286.7977856832836
95,1992-05-18,3376.0,3381.639892578125,3353.090087890625,3353.10009765625,14960000,3366.0,3354.5123930431546,3289.1993737599205
96,1992-05-19,3398.0,3440.18994140625,3368.469970703125,3376.0,20950000,3375.7000325520835,3356.489102450284,3291.8612777467756
97,1992-05-20,3393.800048828125,3404.340087890625,3388.22998046875,3398.0,34230000,3389.2666829427085,3359.1027388139205,3293.6581023685517
98,1992-05-21,3378.699951171875,3394.090087890625,3365.5400390625,3393.800048828125,19190000,3386.625,3360.711825284091,3295.2215944320437
99,1992-05-22,3386.800048828125,3392.6201171875,3376.52001953125,3378.699951171875,17690000,3386.660009765625,3362.893643465909,3296.6525077819824
100,1992-05-26,3364.199951171875,3386.800048828125,3356.43994140625,3386.800048828125,25940000,3375.5,3365.4647623697915,3298.8138782132055
101,1992-05-27,3370.39990234375,3380.330078125,3360.070068359375,3364.199951171875,22390000,3367.2999267578125,3368.5999930245534,3300.4412959929437
102,1992-05-28,3398.39990234375,3398.429931640625,3368.6201171875,3370.39990234375,18350000,3377.6665852864585,3372.9095168340773,3302.5493597215223
103,1992-05-29,3396.89990234375,3420.2099609375,3396.10009765625,3398.39990234375,20770000,3382.4749145507812,3375.942847842262,3304.0469873821926
104,1992-06-01,3413.199951171875,3413.469970703125,3373.030029296875,3396.89990234375,21280000,3402.833251953125,3380.6399780273437,3306.492904170867
105,1992-06-02,3396.10009765625,3420.469970703125,3392.72998046875,3413.199951171875,22350000,3402.066650390625,3381.376174200149,3308.5493557837704
106,1992-06-03,3407.0,3422.280029296875,3389.360107421875,3396.10009765625,22690000,3405.433349609375,3382.7523600260415,3311.2187106224796
107,1992-06-04,3399.699951171875,3410.10009765625,3392.469970703125,3407.0,24370000,3404.0,3384.671409970238,3314.09128890499
108,1992-06-05,3398.699951171875,3403.10009765625,3392.469970703125,3399.699951171875,23760000,3402.939990234375,3386.066650390625,3315.4342835441466
109,1992-06-08,3404.10009765625,3404.1298828125,3391.68994140625,3398.699951171875,16280000,3400.8333333333335,3388.9349975585938,3319.844513923891
110,1992-06-09,3369.89990234375,3405.429931640625,3359.550048828125,3404.10009765625,17510000,3390.8999837239585,3388.028564453125,3322.4461236769152
111,1992-06-10,3343.199951171875,3370.949951171875,3338.2900390625,3369.89990234375,20880000,3372.3999837239585,3385.4380812872023,3324.6170890562
112,1992-06-11,3351.5,3352.550048828125,3323.780029296875,3343.199951171875,24850000,3367.1749877929688,3383.8380766369046,3326.481606760333
113,1992-06-12,3354.39990234375,3381.580078125,3352.0,3352.0,19820000,3364.619970703125,3382.0475957961307,3326.9247543092756
114,1992-06-15,3354.89990234375,3363.18994140625,3337.510009765625,3354.39990234375,17220000,3353.5999348958335,3382.794970703125,3329.979992282006
115,1992-06-16,3329.5,3367.199951171875,3329.489990234375,3354.89990234375,19190000,3346.2666015625,3380.2571149553573,3331.1928947202623
116,1992-06-17,3287.800048828125,3329.75,3283.75,3329.5,28140000,3324.066650390625,3376.0571172805057,3331.618703534526
117,1992-06-18,3274.10009765625,3290.429931640625,3269.030029296875,3287.800048828125,25690000,3311.5750122070312,3370.1571219308034,3331.581609910534
118,1992-06-19,3285.39990234375,3299.530029296875,3274.3798828125,3274.39990234375,26660000,3306.339990234375,3364.9952101934523,3330.8485669332836
119,1992-06-22,3280.800048828125,3285.889892578125,3254.050048828125,3285.39990234375,20420000,3280.1000162760415,3359.009973144531,3332.115478515625
120,1992-06-23,3285.60009765625,3296.85009765625,3280.5400390625,3280.800048828125,26320000,3283.933349609375,3355.5142647879466,3332.5380623109877
121,1992-06-24,3290.699951171875,3302.739990234375,3284.010009765625,3285.60009765625,24360000,3285.7000325520835,3352.5681596235795,3332.9090300529233
122,1992-06-25,3284.0,3304.080078125,3271.43994140625,3290.699951171875,21160000,3285.2750244140625,3348.922707297585,3333.7574187247983
123,1992-06-26,3282.39990234375,3290.969970703125,3269.840087890625,3284.0,16650000,3284.7,3344.922707297585,3332.9422200520835
124,1992-06-29,3319.860107421875,3319.860107421875,3282.679931640625,3282.699951171875,17130000,3295.4200032552085,3338.7076125372023,3335.8793551537296
125,1992-06-30,3318.5,3331.6298828125,3316.64990234375,3319.89990234375,18630000,3306.9200032552085,3337.7890846946025,3336.9954833984375
126,1992-07-01,3354.10009765625,3354.10009765625,3318.7900390625,3318.800048828125,22780000,3330.820068359375,3335.1027277166195,3338.9309672694053
127,1992-07-02,3330.300048828125,3373.889892578125,3326.5400390625,3354.10009765625,25900000,3330.6900634765625,3332.11181640625,3340.2406439012098
128,1992-07-06,3339.199951171875,3340.2900390625,3326.780029296875,3330.300048828125,23870000,3334.75,3322.0130004882812,3343.3609799244364
129,1992-07-07,3295.199951171875,3352.7099609375,3291.389892578125,3339.199951171875,25200000,3317.199951171875,3320.7361886160716,3345.2265544953893
130,1992-07-08,3293.300048828125,3303.27001953125,3273.56005859375,3295.199951171875,23540000,3309.2333170572915,3315.4599958147323,3346.3462274269978
131,1992-07-09,3324.10009765625,3336.5,3293.550048828125,3293.60009765625,23090000,3312.9500122070312,3313.279052734375,3347.472460137039
132,1992-07-10,3330.60009765625,3339.75,3315.159912109375,3324.10009765625,15400000,3316.480029296875,3312.6790597098216,3347.2003252583168
133,1992-07-13,3337.300048828125,3344.070068359375,3327.050048828125,3330.60009765625,13650000,3330.666748046875,3309.883020019531,3348.9790199154713
134,1992-07-14,3358.39990234375,3358.929931640625,3328.669921875,3337.300048828125,19130000,3342.1000162760415,3312.1933477492557,3349.0544273501537
135,1992-07-15,3345.39990234375,3363.25,3339.75,3358.39990234375,21110000,3347.0332845052085,3311.740966796875,3348.708524109887
136,1992-07-16,3361.60009765625,3364.330078125,3333.260009765625,3345.39990234375,21500000,3350.6749877929688,3313.2695428757443,3348.916452715474
137,1992-07-17,3331.60009765625,3361.10009765625,3317.050048828125,3361.10009765625,22830000,3346.860009765625,3315.3552594866073,3348.6415899367557
138,1992-07-20,3303.0,3331.10009765625,3287.06005859375,3331.10009765625,18060000,3332.0667317708335,3318.2980224609373,3348.190646263861
139,1992-07-21,3308.39990234375,3322.72998046875,3303.27001953125,3303.300048828125,16810000,3314.3333333333335,3317.826683407738,3347.7003213205644
140,1992-07-22,3277.60009765625,3307.89990234375,3275.179931640625,3307.89990234375,19750000,3296.3333333333335,3317.6743047805057,3346.555160030242
141,1992-07-23,3290.0,3291.389892578125,3266.530029296875,3277.60009765625,23000000,3294.75,3317.8838239397323,3345.9987084173385
142,1992-07-24,3285.699951171875,3297.300048828125,3276.800048828125,3290.0,13420000,3292.939990234375,3317.645728701637,3345.0415852864585
143,1992-07-27,3282.199951171875,3299.489990234375,3282.199951171875,3285.699951171875,14760000,3285.9666341145835,3319.318017578125,3345.279997794859
144,1992-07-28,3334.10009765625,3335.14990234375,3282.199951171875,3282.199951171875,22000000,3300.6666666666665,3320.021926153274,3345.294516286542
145,1992-07-29,3379.199951171875,3385.1298828125,3334.090087890625,3334.10009765625,30410000,3331.8333333333335,3322.847632998512,3345.6187074722784
146,1992-07-30,3391.89990234375,3395.93994140625,3374.330078125,3379.199951171875,20060000,3346.8499755859375,3326.3428664434523,3346.5187043220767
147,1992-07-31,3393.800048828125,3402.9599609375,3385.669921875,3391.89990234375,13500000,3356.239990234375,3328.2333403087796,3347.2692018539187
148,1992-08-03,3395.39990234375,3399.989990234375,3384.050048828125,3393.800048828125,17280000,3393.699951171875,3331.3333333333335,3347.352574502268
149,1992-08-04,3384.300048828125,3396.75,3377.570068359375,3395.39990234375,16430000,3391.1666666666665,3333.7409113103695,3347.5928994455644
150,1992-08-05,3365.10009765625,3384.320068359375,3360.280029296875,3384.300048828125,17830000,3381.6000162760415,3334.9181906960225,3347.6203219506046
151,1992-08-06,3340.60009765625,3365.679931640625,3338.929931640625,3365.10009765625,21950000,3371.3500366210938,3336.98183371804,3347.155808971774
152,1992-08-07,3332.199951171875,3369.72998046875,3331.3701171875,3340.60009765625,22310000,3363.52001953125,3338.750011097301,3346.9184144035216
153,1992-08-10,3337.56005859375,3337.580078125,3316.780029296875,3332.199951171875,15580000,3336.7867024739585,3339.779052734375,3345.334193075857
154,1992-08-11,3331.10009765625,3342.179931640625,3314.35009765625,3337.60009765625,18000000,3333.6200358072915,3339.3845547762785,3344.3519365864418
155,1992-08-12,3320.800048828125,3342.179931640625,3310.840087890625,3331.10009765625,15480000,3329.820068359375,3338.6345547762785,3343.5761324974796
156,1992-08-13,3313.300048828125,3337.0400390625,3306.7900390625,3320.800048828125,19900000,3325.6900634765625,3336.584561434659,3342.9341962260582
157,1992-08-14,3328.89990234375,3331.909912109375,3311.110107421875,3313.300048828125,15400000,3326.33203125,3335.834561434659,3342.7114296564982
158,1992-08-17,3324.89990234375,3338.929931640625,3321.639892578125,3328.89990234375,13860000,3322.3666178385415,3334.28857421875,3340.9954833984375
159,1992-08-18,3329.5,3332.449951171875,3315.699951171875,3324.89990234375,12930000,3327.7666015625,3334.0709117542615,3339.9583858366937
160,1992-08-19,3307.10009765625,3335.68994140625,3307.06005859375,3329.5,14420000,3320.5,3334.2572798295455,3338.803549489667
161,1992-08-20,3304.89990234375,3315.429931640625,3295.43994140625,3307.10009765625,14690000,3316.5999755859375,3334.0981889204545,3337.4825793850805
162,1992-08-21,3254.10009765625,3324.080078125,3254.10009765625,3304.89990234375,21610000,3304.1,3333.0300071022725,3336.1590479290676
163,1992-08-24,3228.199951171875,3254.10009765625,3223.0400390625,3254.10009765625,18360000,3262.3999837239585,3332.3409598214284,3334.0003177703375
164,1992-08-25,3232.199951171875,3235.18994140625,3207.10009765625,3228.199951171875,22460000,3238.1666666666665,3327.7890957919035,3331.8066677517363
165,1992-08-26,3246.800048828125,3250.050048828125,3225.469970703125,3232.199951171875,17870000,3235.7333170572915,3326.180009321733,3329.400320870536
166,1992-08-27,3254.60009765625,3273.02001953125,3246.800048828125,3246.800048828125,19790000,3240.4500122070312,3322.5663729580965,3327.141593812004
167,1992-08-28,3267.60009765625,3269.77001953125,3249.780029296875,3254.60009765625,14430000,3245.880029296875,3317.49365234375,3326.2112579345703
168,1992-08-31,3257.39990234375,3274.10009765625,3254.3701171875,3267.60009765625,12800000,3259.86669921875,3307.455252511161,3322.6288946242557
169,1992-09-01,3266.260009765625,3266.260009765625,3254.10009765625,3257.39990234375,15460000,3263.7533365885415,3305.5827414772725,3320.3949265252977
170,1992-09-02,3290.300048828125,3292.469970703125,3263.830078125,3266.300048828125,18670000,3271.3199869791665,3300.8054754083805,3318.6584201388887
171,1992-09-03,3292.199951171875,3313.5400390625,3285.179931640625,3290.300048828125,23480000,3276.5399780273438,3296.6191073330965,3316.9679439484125
172,1992-09-04,3281.89990234375,3296.52001953125,3277.610107421875,3292.199951171875,13210000,3277.611962890625,3292.8372802734375,3316.42000579834
173,1992-09-08,3260.60009765625,3282.739990234375,3257.6201171875,3281.89990234375,15630000,3271.25,3287.153343563988,3312.8109760899697
174,1992-09-09,3271.39990234375,3273.02001953125,3258.159912109375,3260.60009765625,18870000,3266.0,3284.002859933036,3311.519039030998
175,1992-09-10,3305.199951171875,3312.72998046875,3270.85009765625,3271.39990234375,22820000,3279.066650390625,3282.7695196242557,3310.7254914314517
176,1992-09-11,3305.699951171875,3317.320068359375,3300.840087890625,3305.199951171875,16780000,3285.7249755859375,3282.050467354911,3310.645720951141
177,1992-09-14,3376.199951171875,3376.489990234375,3306.7900390625,3306.800048828125,30720000,3329.0332845052085,3282.852990722656,3310.6851688508063
178,1992-09-15,3327.300048828125,3375.409912109375,3323.0,3375.39990234375,20210000,3336.3999837239585,3284.9695172991073,3311.322265625
179,1992-09-16,3319.199951171875,3333.889892578125,3307.60009765625,3327.300048828125,26850000,3340.8999837239585,3284.6980910528273,3312.0496826171875
180,1992-09-17,3315.699951171875,3328.669921875,3311.3798828125,3319.199951171875,20170000,3334.5999755859375,3284.040945870536,3312.538393082157
181,1992-09-18,3327.10009765625,3327.320068359375,3308.679931640625,3315.699951171875,24980000,3333.1,3284.9933268229165,3312.76953125
182,1992-09-21,3320.800048828125,3327.840087890625,3310.570068359375,3327.10009765625,15850000,3321.2000325520835,3287.3329956054686,3313.8529092111894
183,1992-09-22,3280.89990234375,3321.10009765625,3280.0400390625,3320.800048828125,21070000,3309.6000162760415,3287.026657831101,3313.69484390751
184,1992-09-23,3278.699951171875,3287.60009765625,3264.909912109375,3280.89990234375,23860000,3293.4666341145835,3289.431419735863,3313.609359248992
185,1992-09-24,3287.89990234375,3294.89990234375,3278.9599609375,3279.0,26240000,3292.074951171875,3292.0837983630954,3313.6980689264115
186,1992-09-25,3250.300048828125,3289.77001953125,3244.840087890625,3287.89990234375,22110000,3283.719970703125,3292.250465029762,3312.6917511470733
187,1992-09-28,3276.260009765625,3276.260009765625,3242.760009765625,3250.300048828125,18020000,3271.4866536458335,3294.5659790039062,3311.894842332409
188,1992-09-29,3266.800048828125,3280.0400390625,3259.239990234375,3276.300048828125,22280000,3264.453369140625,3293.2437918526784,3310.4867770287296
189,1992-09-30,3271.699951171875,3276.800048828125,3264.3701171875,3266.800048828125,19290000,3271.586669921875,3293.9247465587796,3309.5416141633063
190,1992-10-01,3254.39990234375,3280.85009765625,3246.0,3271.699951171875,21020000,3267.2899780273438,3293.3599795386904,3308.6663488963295
191,1992-10-02,3200.60009765625,3259.239990234375,3198.719970703125,3254.39990234375,20670000,3253.952001953125,3289.088553292411,3306.977813720703
192,1992-10-05,3179.0,3200.610107421875,3095.7900390625,3200.60009765625,37360000,3211.3333333333335,3283.78798828125,3304.6219075520835
193,1992-10-06,3178.199951171875,3191.969970703125,3157.659912109375,3179.0,20220000,3185.933349609375,3278.759986514137,3302.794921875
194,1992-10-07,3152.300048828125,3187.909912109375,3145.77001953125,3178.199951171875,19530000,3169.8333333333335,3273.011807528409,3300.0679369729664
195,1992-10-08,3176.0,3178.18994140625,3145.77001953125,3152.300048828125,22490000,3171.375,3269.166348544034,3297.613967168899
196,1992-10-09,3136.60009765625,3176.300048828125,3131.719970703125,3176.0,19310000,3164.42001953125,3263.0390846946025,3295.0981254577637
197,1992-10-12,3174.39990234375,3174.679931640625,3136.31005859375,3136.60009765625,14260000,3162.3333333333335,3254.7790411086307,3291.5076187375994
198,1992-10-13,3201.39990234375,3211.9599609375,3167.64990234375,3174.39990234375,20360000,3170.7999674479165,3252.352716619318,3289.2219044518847
199,1992-10-14,3195.5,3217.090087890625,3179.0,3201.39990234375,18730000,3190.4332682291665,3244.139082475142,3286.585394965278
200,1992-10-15,3174.699951171875,3198.449951171875,3167.3798828125,3195.5,32240000,3186.4999389648438,3237.202714399858,3284.094916449653
